id,name,address,category,naver_category,new_cuisine_type,new_main_category
6100,박가부대,"서울특별시 용산구 청파로 74 (한강로3가,신관A-6호(지상6층))",기타,"한식>찌개,전골",한식,RESTAURANT
6101,아르케,"서울특별시 용산구 대사관로31길 7-10, 지상3층 (한남동)",기타,"쇼핑,유통>패션잡화",기타,RESTAURANT
6121,슈퍼막셰,"서울특별시 용산구 이태원로 222-26, 1층,2층 (한남동)",기타,,기타,RESTAURANT
6131,한끼7788,"서울특별시 용산구 청파로85가길 6, 1층 (서계동)",기타,,기타,RESTAURANT
6132,몽상가,"서울특별시 용산구 한강대로38가길 7-16, 1층,2층 (한강로2가)",기타,"한식>육류,고기요리",고기/구이,RESTAURANT
6177,팔팔너구리해장 남영역점,"서울특별시 용산구 한강대로 282, 지상1층 (남영동)",기타,음식점>한식,한식,RESTAURANT
6191,FLOW 이태원,"서울특별시 용산구 이태원로14길 42, 1,2층 (이태원동)",기타,"음식점>카페,디저트",카페,CAFE
6220,도약도,"서울특별시 용산구 두텁바위로 73-1, 1층 (후암동)",기타,술집>요리주점,술집/바,PUB
6524,세달,"서울특별시 용산구 회나무로44다길 1, 1층 102호 (이태원동)",기타,,기타,RESTAURANT
6534,수르기,"서울특별시 용산구 이태원로42길 32, 지상1층 (한남동)",기타,"음식점>카페,디저트",카페,CAFE
6579,더런던,"서울특별시 용산구 회나무로44길 40 (이태원동,(지상1층))",기타,"술집>맥주,호프",술집/바,PUB
6586,초능력,"서울특별시 용산구 이태원로42길 34, 지하1층 (한남동)",기타,술집>바(BAR),술집/바,PUB
6641,스테이츠,"서울특별시 용산구 이태원로27가길 54-4 (이태원동, 118-17 지하1층)",기타,음식점>양식,양식,RESTAURANT
6702,빌라드블루,"서울특별시 용산구 신흥로 30-1, 지상1층 (용산동2가)",기타,음식점>이탈리아음식,양식,RESTAURANT
6705,마실텐데,"서울특별시 용산구 녹사평대로54길 16, 지상1층 (이태원동)",기타,술집>요리주점,술집/바,PUB
6718,쥬씨오,"서울특별시 용산구 이태원로20길 2-12, 지상1층 (이태원동)",기타,,기타,RESTAURANT
6743,로스태쉬,"서울특별시 용산구 우사단로10길 74 (보광동, 265-955 지상1층)",기타,,기타,RESTAURANT
6767,한남리커,"서울특별시 용산구 한남대로20길 36, 지하1층 (한남동)",기타,술집>와인,술집/바,PUB
6768,술꼬마,"서울특별시 용산구 이태원로 143-15, 지하1층 (이태원동)",기타,술집>요리주점,술집/바,PUB
6780,숯불 삼각지,"서울특별시 용산구 한강대로 175, 1,2층 (한강로1가)",기타,한식>돼지고기구이,고기/구이,RESTAURANT
6810,강정천하 숙대입구점,"서울특별시 용산구 청파로 273, 1층 (청파동3가)",기타,"음식점>치킨,닭강정",치킨,RESTAURANT
6812,숙대앞거기,"서울특별시 용산구 청파로47길 42-1 (청파동2가, 지하1층)",기타,,기타,RESTAURANT
6844,카르페디엠(CarPe Diem),,기타,"술집>맥주,호프",술집/바,PUB
6845,꾸꾸꾸숑,"서울특별시 용산구 장문로6길 110 (보광동,(지상1층))",기타,,기타,RESTAURANT
6853,수앤주,"서울특별시 용산구 회나무로44길 40 (이태원동,(지상1층))",기타,,기타,RESTAURANT
6861,누들박스,"서울특별시 용산구 이태원로 188-1 (이태원동,(지상1층))",기타,음식점>아시아음식,한식,RESTAURANT
6867,핏제리아디부자,"서울특별시 용산구 이태원로55가길 28 (한남동,(지상1층))",기타,,기타,RESTAURANT
6875,남산골,"서울특별시 용산구 이태원로26길 17 (이태원동,(지상1층))",기타,술집>요리주점,술집/바,PUB
6902,오므온 오목교점,"서울특별시 양천구 신목로 93, 1층 (목동)",기타,음식점>양식,양식,RESTAURANT
6917,베드락,"서울특별시 용산구 신흥로 33, 지하1층 (용산동2가)",기타,,기타,RESTAURANT
6945,스컹크 온더 선셋,서울특별시 용산구 이태원로 165-6 (이태원동),기타,,기타,RESTAURANT
6947,지지고 숙대점,"서울특별시 용산구 청파로47길 62, 1층 (청파동2가)",기타,"음식점>도시락,컵밥",한식,RESTAURANT
6953,베드럼,"서울특별시 용산구 이태원로27가길 8 (이태원동, 112-2 지하2층)",기타,술집>바(BAR),술집/바,PUB
7000,텅앤빈(Tongue and bean),"서울특별시 용산구 청파로45길 14, 지1층 (청파동3가)",기타,"음식점>카페,디저트",카페,CAFE
7029,르번미 이촌점,"서울특별시 용산구 이촌로77길 19, 지상1층 301-21호 (이촌동)",기타,,기타,RESTAURANT
7045,크래프트맥(CRAFT MAC),"서울특별시 용산구 녹사평대로32길 39 (이태원동,외1필지(44-32)지상1층)",기타,,기타,RESTAURANT
7059,어텀(autumn),"서울특별시 용산구 한강대로 205, 1층 c5호 (한강로1가, 용산파크자이)",기타,"음식점>카페,디저트",카페,CAFE
7060,신주꾸미,"서울특별시 용산구 한강대로 154-1, 1층 (한강로2가)",기타,,기타,RESTAURANT
7062,에이플랫,"서울특별시 용산구 소월로44길 40, 지하1층,1층 (이태원동)",기타,음악교육>피아노,기타,RESTAURANT
7069,232,"서울특별시 용산구 이태원로 232, 지하1층 (한남동)",기타,,기타,RESTAURANT
7084,배반낭자,"서울특별시 용산구 대사관로30가길 6, 지상1층 (한남동)",기타,술집>요리주점,술집/바,PUB
7148,와이에스엘(YSL),"서울특별시 용산구 원효로58길 10, 1층 (원효로2가)",기타,패션>종합패션,기타,RESTAURANT
7119,더파운틴,"서울특별시 용산구 이태원로23길 16-5, 지상1층 (이태원동)",기타,음식점>양식,양식,RESTAURANT
7122,비원에프,"서울특별시 용산구 독서당로 25, 1층 101호 (한남동)",기타,"카페,디저트>카페",카페,CAFE
7123,놀이터,"서울특별시 용산구 장문로 93, 1층 (보광동)",기타,"키즈카페,실내놀이터",카페,CAFE
7150,어워크인더스핀들(A walk in the spindle),"서울특별시 용산구 회나무로 66, 지상1,2층 (이태원동)",기타,,기타,RESTAURANT
7151,밀스톤,"서울특별시 용산구 한강대로40길 14, 지상1층 102호 (한강로2가)",기타,"음식점>카페,디저트",카페,CAFE
7187,비니빈(BINIBEAN),"서울특별시 용산구 새창로45길 20-1 (신계동,(지상1층))",기타,"카페,디저트>카페",카페,CAFE
7209,드래곤,"서울특별시 용산구 후암로 101, 2층 (동자동)",기타,숙박>호텔,기타,RESTAURANT
7216,더스쿨오브라이프,"서울특별시 용산구 녹사평대로32길 47-4, 1층 (이태원동)",기타,,기타,RESTAURANT
7217,무사(mousa),"서울특별시 용산구 한남대로20길 37, 지하1층 (한남동)",기타,,기타,RESTAURANT
7227,시옥(SHIOK),"서울특별시 용산구 한강대로62길 16 (한강로1가,(지상1층))",기타,음식점>아시아음식,한식,RESTAURANT
7287,가든한밤,"서울특별시 용산구 두텁바위로1길 26 (갈월동, 53-21 지상1층)",기타,술집>와인,술집/바,PUB
7289,식스먼스오픈(SIX MONTHS OPEN),"서울특별시 용산구 회나무로21길 19, 1,2층 (이태원동)",기타,,기타,RESTAURANT
7341,한남댁,"서울특별시 용산구 한남대로21길 32 (한남동, 634-14 지하1층)",기타,술집>요리주점,술집/바,PUB
7374,리틀넥,"서울특별시 용산구 녹사평대로46가길 8, 지상1층 (이태원동)",기타,음식점>양식>이탈리아음식,양식,RESTAURANT
7376,파란에프앤비,"서울특별시 용산구 이태원로54길 56, 지하1층 (한남동)",기타,,기타,RESTAURANT
7381,르피에로(LE PIERROT),"서울특별시 용산구 한남대로20길 36, 3층 (한남동)",기타,,기타,RESTAURANT
7445,한냄비,"서울특별시 용산구 대사관로30길 17, 지상1층 2호 (한남동)",기타,음식점>일식>샤브샤브,일식,RESTAURANT
7446,아유샐럽,"서울특별시 용산구 한강대로15길 28, B01호 (한강로3가)",기타,,기타,RESTAURANT
7457,가야라트리호텔,"서울특별시 용산구 한강대로 253, 가야호텔 지상1층 (갈월동)",기타,,기타,RESTAURANT
7480,도화아파트먼트 용산,"서울특별시 용산구 한강대로38가길 31, 1,2층 (한강로2가)",기타,"음식점>카페,디저트",카페,CAFE
7516,코이(COY),"서울특별시 용산구 신흥로26길 9-2, 1층 (용산동2가)",기타,,기타,RESTAURANT
7524,넘(NUMB),"서울특별시 용산구 이태원로54길 58-13, 3층,4층 (한남동)",기타,술집>바(BAR),술집/바,PUB
7548,스타,"서울특별시 용산구 이태원로 191, 지하1층 (이태원동)",기타,분식>떡볶이,분식,RESTAURANT
7554,빌리언박스,"서울특별시 용산구 회나무로 24-1, 1층 (이태원동)",기타,음식점>햄버거,양식,RESTAURANT
7560,갤러스(Gallus),"서울특별시 용산구 임정로13길 6, 1층 (효창동)",기타,술집>바(BAR),술집/바,PUB
7562,두리,"서울특별시 용산구 원효로63길 27, 지1층 (용문동)",기타,음식점>한식,한식,RESTAURANT
7578,스미스 앤 올렌스키(smith & wollensky),"서울특별시 용산구 독서당로 71, 7,8층 (한남동)",기타,,기타,RESTAURANT
7588,리원,"서울특별시 용산구 녹사평대로46길 67, 지하1층 (이태원동)",기타,"서비스,산업>장소대여",기타,RESTAURANT
7595,반창고,"서울특별시 용산구 회나무로 20-1, 지1층 (이태원동)",기타,술집>바(BAR),술집/바,PUB
7604,엘,"서울특별시 용산구 우사단로10가길 15, 지하1층 (이태원동)",기타,"음식점>카페,디저트",카페,CAFE
7605,동빙고워크룸,"서울특별시 용산구 장문로 54, 1층 (동빙고동)",기타,"서비스,산업>기업",기타,RESTAURANT
7637,파자마 델리(PAJAMA DELI),"서울특별시 용산구 효창원로 178, 101호 (청파동3가, 반석빌딩)",기타,브런치카페,양식,RESTAURANT
7640,로컬(Local),"서울특별시 용산구 이태원로27가길 16, 1,2층 (이태원동)",기타,"카페,디저트>베이글",카페,CAFE
7661,엠지엠,"서울특별시 송파구 올림픽로 342, 아울타워 지하2층 B02호 (방이동)",기타,"지원,대행>청소",기타,RESTAURANT
7686,크라우드,"서울특별시 용산구 회나무로13가길 3-8, 지상2층 (이태원동)",기타,"서비스,산업>기업",기타,RESTAURANT
7715,엔스테이(N-STAY),"서울특별시 용산구 한강대로 366, 트윈시티 남산 1층 104호 (동자동)",기타,"서비스,산업>장소대여",기타,RESTAURANT
7726,징가(ginga),"서울특별시 용산구 신흥로 28, 1층 (용산동2가)",기타,"음식점>카페,디저트",카페,CAFE
7744,몬스터플레이스,"서울특별시 용산구 청파로43길 70, 지하1층 (청파동3가)",기타,"음식점>카페,디저트",카페,CAFE
7745,야상해,"서울특별시 용산구 이태원로23길 6, 1층 (이태원동)",기타,"중식>딤섬,중식만두",중식,RESTAURANT
7746,브랑쿠시,"서울특별시 용산구 새창로 104, 1층 (용문동)",기타,"음식점>카페,디저트",카페,CAFE
7811,오라,"서울특별시 용산구 보광로60길 22 (이태원동,(지상1층))",기타,"쇼핑,유통>컴퓨터,모니터",기타,RESTAURANT
7816,리더스푸드,"서울특별시 용산구 후암로57길 17, 1층 (동자동)",기타,술집>와인,술집/바,PUB
7842,노보텔(C동)푸드익스체인지,"서울특별시 용산구 청파로20길 95, 2층 (한강로3가, 서울드래곤시티)",기타,,기타,RESTAURANT
7844,이비스스타일(B동)인스타일,"서울특별시 용산구 청파로20길 95, 7층 (한강로3가, 서울드래곤시티)",기타,,기타,RESTAURANT
7906,엘그레코스,"서울특별시 용산구 녹사평대로54길 23, 1층 (이태원동)",기타,,기타,RESTAURANT
7940,도코로,"서울특별시 용산구 이태원로 151, 1층 (이태원동)",기타,"음식점>카페,디저트",카페,CAFE
7971,노모먼트(nomoment),"서울특별시 마포구 월드컵로5길 74, 1층 좌측호 (합정동)",기타,"음식점>카페,디저트",카페,CAFE
8001,베쓰푸틴(Beth.s Poutine),"서울특별시 용산구 보광로 72, 1층 102호 (보광동)",기타,,기타,RESTAURANT
8004,더롱테이블,"서울특별시 용산구 이촌로14길 16, 5동 1층 105호 (이촌동, 시범아파트)",기타,,기타,RESTAURANT
8005,미다미,"서울특별시 용산구 청파로85가길 2, 1층 (서계동)",기타,,기타,RESTAURANT
8038,달셰프,"서울특별시 용산구 녹사평대로 228-1, 1층 (이태원동)",기타,음식점>한식,한식,RESTAURANT
8044,아노브,"서울특별시 용산구 대사관로34길 40, 3층 (한남동)",기타,음식점>피자,피자,RESTAURANT
8046,여인,"서울특별시 용산구 녹사평대로42길 19, 1층 (이태원동)",기타,"서비스,산업>기업",기타,RESTAURANT
8049,씨스루,"서울특별시 용산구 장문로 84, 3층 (보광동)",기타,음식점>한식,한식,RESTAURANT
8051,스프링복(springbok),"서울특별시 용산구 소월로20길 28-1, 2층 (용산동2가)",기타,술집>바(BAR),술집/바,PUB
8055,칠링(Chilling),"서울특별시 용산구 이태원로54가길 14, 지하1층 B02호 (한남동)",기타,술집>바(BAR),술집/바,PUB
8058,핑크엘리펀트,"서울특별시 용산구 이태원로 174, 지하1층 (이태원동)",기타,,기타,RESTAURANT
8065,모임(MOIM),"서울특별시 용산구 원효로89길 12-1, 1층 101호 (원효로1가)",기타,"음식점>카페,디저트",카페,CAFE
8074,핑계없는날,"서울특별시 용산구 한강대로62길 9, 1층 (한강로1가)",기타,,기타,RESTAURANT
8075,이삭만리시장점,"서울특별시 용산구 효창원로 240-1, 1층 (청파동1가)",기타,,기타,RESTAURANT
8076,넌시네마(Noncinema),"서울특별시 용산구 보광로 20, 지하1층 (보광동)",기타,,기타,RESTAURANT
8106,리꼬(RICO),"서울특별시 용산구 백범로77길 31, 1층 (원효로1가)",기타,음식점>스페인음식,한식,RESTAURANT
8109,서울블루스,"서울특별시 용산구 한강대로104가길 8, 지상1층 (동자동)",기타,"음식점>카페,디저트",카페,CAFE
8123,(주)브로젝스,"서울특별시 용산구 이태원로 145, 지하1층 2호 (이태원동, 동호프라자)",기타,,기타,RESTAURANT
8130,연(演),"서울특별시 용산구 독서당로 77, 지상1층 (한남동)",기타,,기타,RESTAURANT
8269,시엠프레꼬모도밍고,"서울특별시 용산구 후암로34길 11, 지하1층 B02호 (후암동)",기타,"음식점>카페,디저트",카페,CAFE
8339,두왓츄워너두(DWYWD),"서울특별시 용산구 소월로40길 4, 2층 (이태원동)",기타,"문화,예술>복합문화공간",기타,RESTAURANT
8342,이노사,"서울특별시 용산구 서빙고로65길 14, 지1층 (서빙고동)",기타,"카페,디저트>카페",카페,CAFE
8356,민목(minmoc),"서울특별시 용산구 독서당로 116, 지1층 (한남동)",기타,,기타,RESTAURANT
8388,베르시(berci),"서울특별시 용산구 만리재로 172-1, 1층 (서계동)",기타,"음식점>카페,디저트",카페,CAFE
8401,이태원모먼트(Itaewon moment),"서울특별시 용산구 녹사평대로46길 31, 1층 (이태원동)",기타,"음식점>카페,디저트",카페,CAFE
8429,비스타비에(vis ta vie),"서울특별시 용산구 한강대로84길 11-7, 1층 (남영동)",기타,술집>와인,술집/바,PUB
8432,뷰디아니한남,"서울특별시 용산구 한남대로20길 21-18, B동 5층 (한남동)",기타,,기타,RESTAURANT
8434,찰리스그로서리,"서울특별시 용산구 신흥로2길 7, 1층 101호 (용산동2가, Sunny Hill)",기타,"쇼핑,유통>수입식품",기타,RESTAURANT
8448,핏제리아오 경리단길점(pizzeria o.),"서울특별시 용산구 회나무로25길 1, 3층 (이태원동)",기타,음식점>피자,피자,RESTAURANT
8491,아트크루프랍샵(Artcrew Propshop),"서울특별시 용산구 이태원로15길 1, 이태원교회 1층 (이태원동)",기타,,기타,RESTAURANT
8495,모어딥,"서울특별시 용산구 한남대로27길 36-61, 단결빌딩 4,5층 (한남동)",기타,,기타,RESTAURANT
8515,아사이퍼플 광화문점,"서울특별시 종로구 종로3길 17, D타워 1층 114, 115호 (청진동)",기타,,기타,RESTAURANT
8520,너히비(NERHIBI),"서울특별시 용산구 효창원로 270, 만리시장 1층 D-9호 (서계동)",기타,"카페,디저트>카페",카페,CAFE
